-100,-79,-79,-78,-79,-79,-80,-96,-94,-79,-100,-78,-100,-100,-96,-78,-82,-81,-82,-82,-92,-100,-100,-80,-82,-80,-93,-100,-78,-78,-80,-80,-100,-100,-80,-78,-80,-82,-98,-98,-78,-78,-100,-100,-90,-97,-78,-78,-80,-80,-80,-98,-100,-100,-80,-100,-80,-96,-78,-78,-78,-80,-80,-100,-100,-82,-80,-80,-100,-95,-100,-78,-78,-100,-100,-92,-99,-79,-78,-100,-80,-95,-97,-100,-100,-80,-100,-80,-103,-79,-78,-100,-80,-82,-100,-78,-79,-80,-80,-80,-93,-100,-79,-100,-100,-100,-100,-98,-100,-100,-80,-100,-100,-100,-100,-100,-80,-100,-100,-98,-79,-100,-80,-80,-100,-79,-79,-79,-80,-80,-100,-97,-79,-79,-100,-100,-96,-96,-100,-78,-79,-80,-100,-92,-100,-100,-79,-80,-98,-96,-79,-100,-79,-80,-100,-100,-81,-80,-80,-80,-80,-98,-79,-79,-100,-100,-100,-96,-79,-80,-80,-80,-80,-94,-100,-100,-100,-80,-97,-96,-93,-79,-79,-80,-80,-100,-100,-79,-79,-80,-80,-100,-94,-79,-80,-100,-100,-96,-96,-78,-80,-80,-80,-96,-100,-100,-100,-80,-82,-96,-100,
-100,-80,-81,-80,-80,-80,-80,-80,-81,-80,-80,-100,-100,-81,-80,-81,-81,-80,-78,-80,-80,-80,-100,-100,-78,-79,-80,-81,-80,-80,-79,-78,-100,-81,-81,-80,-80,-79,-81,-80,-80,-80,-100,-100,-80,-80,-80,-100,-79,-79,-80,-80,-80,-100,-100,-79,-80,-80,-80,-80,-100,-80,-80,-100,-80,-80,-80,-80,-80,-80,-80,-80,-80,-100,-100,-80,-80,-100,-80,-80,-80,-81,-80,-100,-100,-80,-79,-81,-81,-80,-100,-80,-80,-100,-100,-80,-80,-80,-80,-80,-81,-80,-80,-100,-100,-81,-80,-80,-80,-80,-80,-80,-80,-80,-100,-80,-80,-80,-80,-80,-80,-80,-80,-80,-100,-100,-80,-80,-79,-79,-81,-80,-80,-100,-100,-100,-80,-80,-81,-80,-80,-80,-81,-80,-100,-100,-80,-79,-81,-81,-80,-81,-79,-79,-100,-100,-80,-81,-80,-79,-81,-80,-79,-81,-80,-100,-80,-80,-80,-80,-80,-79,-79,-80,-100,-100,-79,-79,-79,-80,-80,-80,-81,-79,-79,-100,-100,-80,-80,-79,-79,-80,-80,-80,-80,-100,-100,-80,-80,-80,-80,-80,-80,-80,-79,-100,-100,-80,-80,-80,-100,
-100,-84,-84,-85,-85,-80,-80,-81,-85,-84,-85,-100,-100,-86,-85,-85,-85,-80,-79,-79,-86,-86,-100,-100,-79,-85,-86,-85,-85,-84,-80,-100,-100,-100,-85,-85,-100,-82,-85,-85,-85,-100,-100,-100,-86,-85,-85,-84,-82,-80,-100,-84,-85,-100,-80,-80,-85,-100,-85,-86,-86,-80,-100,-100,-86,-86,-86,-80,-86,-85,-86,-85,-84,-100,-100,-84,-85,-86,-85,-80,-100,-85,-85,-100,-100,-80,-80,-100,-85,-85,-86,-80,-82,-100,-100,-86,-86,-85,-80,-85,-84,-86,-86,-86,-100,-85,-85,-87,-86,-86,-81,-80,-85,-100,-100,-80,-81,-80,-84,-85,-85,-86,-80,-80,-100,-100,-86,-87,-80,-80,-85,-100,-86,-86,-100,-100,-84,-85,-86,-85,-82,-81,-85,-85,-100,-100,-80,-100,-81,-86,-86,-85,-79,-80,-100,-100,-86,-86,-80,-80,-85,-100,-84,-85,-100,-100,-85,-85,-86,-85,-86,-80,-84,-100,-85,-100,-100,-81,-84,-85,-85,-85,-85,-78,-80,-100,-85,-85,-85,-80,-80,-84,-85,-86,-85,-100,-100,-84,-84,-86,-85,-80,-100,-84,-84,-100,-100,-100,-80,-84,-100,
-100,-62,-63,-62,-63,-100,-63,-62,-62,-63,-63,-62,-100,-62,-62,-62,-63,-100,-63,-63,-63,-62,-100,-100,-64,-63,-62,-62,-62,-100,-63,-63,-100,-62,-100,-62,-63,-63,-62,-62,-100,-62,-100,-100,-62,-62,-62,-100,-63,-63,-62,-62,-100,-100,-63,-63,-62,-62,-62,-62,-60,-63,-63,-100,-100,-63,-62,-100,-63,-62,-62,-62,-62,-100,-100,-62,-62,-62,-62,-63,-63,-62,-62,-100,-100,-63,-63,-62,-62,-62,-62,-100,-63,-100,-100,-63,-62,-100,-63,-62,-62,-62,-62,-100,-100,-62,-62,-62,-62,-63,-63,-63,-62,-100,-100,-63,-100,-63,-62,-63,-63,-62,-100,-100,-100,-100,-62,-63,-100,-63,-62,-62,-62,-62,-100,-100,-62,-62,-62,-100,-100,-63,-62,-62,-100,-100,-63,-63,-62,-62,-62,-62,-63,-64,-63,-100,-63,-62,-100,-100,-63,-100,-62,-63,-100,-100,-62,-62,-62,-44,-63,-63,-62,-62,-62,-100,-100,-63,-63,-62,-62,-62,-63,-45,-63,-100,-100,-62,-62,-100,-100,-62,-62,-62,-62,-100,-100,-62,-62,-62,-63,-64,-100,-62,-62,-100,-100,-63,-45,-62,-56,
-100,-80,-79,-80,-80,-100,-80,-100,-84,-84,-78,-80,-100,-100,-100,-84,-84,-82,-86,-100,-82,-84,-100,-100,-81,-83,-84,-83,-80,-80,-80,-82,-100,-100,-80,-81,-80,-84,-100,-82,-78,-78,-100,-100,-100,-84,-78,-77,-78,-82,-100,-84,-100,-100,-83,-83,-83,-84,-78,-79,-78,-83,-83,-100,-100,-79,-78,-82,-82,-85,-100,-79,-78,-100,-100,-83,-84,-80,-80,-82,-82,-84,-84,-100,-100,-82,-81,-84,-84,-79,-81,-81,-85,-86,-100,-79,-79,-80,-81,-81,-100,-79,-79,-100,-100,-85,-84,-84,-79,-81,-86,-81,-100,-84,-100,-80,-100,-81,-100,-84,-79,-78,-81,-81,-100,-100,-78,-80,-82,-82,-100,-84,-80,-79,-100,-100,-100,-85,-80,-79,-84,-84,-84,-85,-100,-100,-84,-82,-100,-84,-78,-78,-83,-83,-100,-100,-80,-80,-82,-82,-84,-82,-81,-81,-80,-100,-100,-83,-80,-80,-81,-100,-84,-86,-100,-100,-83,-83,-100,-85,-85,-80,-80,-83,-100,-100,-100,-80,-80,-85,-84,-83,-83,-81,-81,-100,-100,-100,-84,-81,-78,-84,-84,-84,-100,-100,-100,-85,-85,-84,-100,
-100,-90,-100,-100,-87,-86,-90,-82,-83,-82,-100,-90,-100,-81,-84,-92,-95,-100,-89,-100,-84,-100,-100,-100,-91,-85,-82,-100,-98,-100,-84,-85,-100,-100,-98,-91,-95,-100,-100,-82,-97,-95,-100,-100,-82,-82,-90,-100,-94,-85,-82,-82,-100,-100,-84,-100,-81,-80,-86,-100,-90,-85,-83,-100,-100,-90,-100,-84,-85,-85,-80,-94,-100,-100,-100,-80,-80,-100,-90,-93,-85,-80,-80,-100,-100,-100,-88,-82,-82,-90,-100,-89,-85,-100,-100,-94,-97,-87,-100,-87,-82,-94,-93,-100,-100,-81,-82,-100,-92,-89,-86,-81,-81,-82,-100,-100,-86,-81,-82,-81,-100,-100,-86,-88,-100,-100,-100,-100,-86,-88,-82,-81,-100,-100,-100,-100,-83,-85,-91,-92,-84,-87,-81,-83,-100,-100,-86,-91,-81,-100,-81,-98,-100,-85,-100,-100,-91,-92,-100,-86,-81,-81,-81,-100,-88,-100,-81,-81,-81,-90,-88,-84,-85,-82,-100,-100,-85,-100,-84,-81,-92,-91,-88,-100,-84,-100,-100,-100,-92,-100,-83,-81,-81,-90,-89,-100,-100,-81,-82,-100,-91,-100,-82,-83,-81,-100,-100,-92,-100,-86,-100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85
